month,format,device_type,bid_type,network_id,spend,impressions,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,audio_start,audio_complete,CPC,CPM,CTR,CPE,CPCV,Viewability rate,Engagement rate
Jun-2023,native,desktop,cpe,33,8.071935,24664,6,1092,587,2,0,0,0,0,,,0.02432695426532598,4.0359675,,53.75457875457875,0.00810898475510866
Jun-2023,native,desktop,cpe,81,0.6070199999999999,1185,0,0,0,0,0,0,0,0,,,0.0,,,,0.0
Jun-2023,native,desktop,cpe,85,43.218585,356685,48,100065,38117,16,0,0,0,0,,,0.01345725219731696,2.7011615625,,38.09224004397142,0.004485750732438987
Jun-2023,native,desktop,cpe,87,0.745575,4787,0,1284,128,0,0,0,0,0,,,0.0,,,9.968847352024921,0.0
Jun-2023,native,desktop,cpe,91,79.15756499999996,45782,54,11983,7894,33,0,0,0,0,,,0.1179502861386571,2.3987140909090896,,65.87665859968288,0.07208073041806823
Jun-2023,native,desktop,cpe,94,6.217455,35897,9,5699,2565,2,0,0,0,0,,,0.025071733013900883,3.1087275,,45.00789612212669,0.005571496225311307
Jun-2023,native,desktop,cpe,95,10.38951,70448,12,19359,7338,4,0,0,0,0,,,0.017033840563252328,2.5973775,,37.90485045715171,0.005677946854417443
Jun-2023,native,desktop,cpe,106,2.3309699999999998,49540,7,0,0,1,0,0,0,0,,,0.014129995962858296,2.3309699999999998,,,0.0020185708518368995
Jun-2023,native,desktop,cpe,108,11.755199999999999,5797,13,0,0,4,0,0,0,0,,,0.22425392444367775,2.9387999999999996,,,0.06900120752113162
Jun-2023,native,desktop,cpe,109,5.47083,15345,4,0,0,2,0,0,0,0,,,0.02606712284131639,2.735415,,,0.013033561420658195
Jun-2023,native,desktop,cpe,113,28.125360000000004,31850,65,8995,5932,13,0,0,0,0,,,0.20408163265306123,2.163489230769231,,65.94774874930516,0.04081632653061225
Jun-2023,native,desktop,cpe,116,2.8095749999999997,21201,3,6206,3392,1,0,0,0,0,,,0.014150275930380644,2.8095749999999997,,54.65678375765388,0.0047167586434602145
Jun-2023,native,desktop,cpe,119,4.961805000000001,23145,8,6378,3132,2,0,0,0,0,,,0.034564700799308706,2.4809025000000005,,49.1063029162747,0.008641175199827177
Jun-2023,native,desktop,cpe,120,2.43669,5582,3,1543,1104,1,0,0,0,0,,,0.05374417771408098,2.43669,,71.54893065456902,0.017914725904693656
Jun-2023,native,desktop,cpe,127,1.7802900000000002,14776,1,4088,1414,0,0,0,0,0,,,0.00676773145641581,,,34.58904109589041,0.0
Jun-2023,native,desktop,cpe,132,4.167765,71945,4,19890,3360,2,0,0,0,0,,,0.005559802627006741,2.0838825,,16.89291101055807,0.0027799013135033704
Jun-2023,native,desktop,cpe,156,1.34544,8061,1,2267,787,0,0,0,0,0,,,0.012405408758218581,,,34.715483017203354,0.0
Jun-2023,native,desktop,cpm,1,5623.337654999999,1218524,10298,341406,266826,801,0,0,0,0,,4.614876403747484,0.845120818301486,,,78.15504121192949,
Jun-2023,native,desktop,cpm,9,0.03592499999999999,10,0,0,0,0,0,0,0,0,,3.5924999999999994,0.0,,,,
Jun-2023,native,desktop,cpm,13,12972.140759999997,3604163,5973,978752,569905,482,0,0,0,0,,3.5992103464798895,0.16572502409019793,,,58.22772265088603,
Jun-2023,native,desktop,cpm,14,61.23306000000001,16508,5,0,0,2,0,0,0,0,,3.709296098861159,0.030288345044826748,,,,
Jun-2023,native,desktop,cpm,15,8747.298060000001,2010505,2154,572529,382338,149,0,0,0,0,,4.350796471533272,0.10713726153379374,,,66.78054736091971,
Jun-2023,native,desktop,cpm,20,1326.11289,610524,120,168035,90464,13,0,0,0,0,,2.1720896967195396,0.019655246968178153,,,53.83640313030023,
Jun-2023,native,desktop,cpm,21,1435.3356150000002,530995,117,158164,98797,17,0,0,0,0,,2.7031057072100495,0.022034105782540326,,,62.464909840418805,
Jun-2023,native,desktop,cpm,26,0.21614999999999998,150,0,0,0,0,0,0,0,0,,1.4409999999999998,0.0,,,,
Jun-2023,native,desktop,cpm,28,743.1415049999999,474734,787,4,0,90,0,0,0,0,,1.5653850472053823,0.16577704567189205,,,0.0,
Jun-2023,native,desktop,cpm,33,3195.7562250000037,1186350,4156,67807,37843,45,0,0,0,0,,2.6937718422050856,0.35031820289122095,,,55.809872137095,
Jun-2023,native,desktop,cpm,54,18.310755000000007,19470,1,0,0,0,0,0,0,0,,0.9404599383667184,0.005136106831022086,,,,
Jun-2023,native,desktop,cpm,73,10.416525,3341,1,1159,830,0,0,0,0,0,,3.1177865908410656,0.029931158335827598,,,71.6134598792062,
Jun-2023,native,desktop,cpm,75,0.00032999999999999994,1,0,0,0,0,0,0,0,0,,0.32999999999999996,0.0,,,,
Jun-2023,native,desktop,cpm,81,78.01760999999998,20407,2,0,0,1,0,0,0,0,,3.8230808056059185,0.009800558631842015,,,,
Jun-2023,native,desktop,cpm,85,8881.344869999977,5432339,1199,1519853,739323,153,0,0,0,0,,1.6349025475030141,0.022071523886856105,,,48.64437547578614,
Jun-2023,native,desktop,cpm,86,21.79428000000001,25473,2,5658,2496,0,0,0,0,0,,0.8555835590625372,0.007851450555490127,,,44.114528101802755,
Jun-2023,native,desktop,cpm,87,125.768805,90749,13,25147,7735,2,0,0,0,0,,1.3858974203572492,0.014325226724261423,,,30.759136278681353,
Jun-2023,native,desktop,cpm,91,941.1023400000001,236163,262,61674,38577,40,0,0,0,0,,3.9849694490669587,0.11094032511443368,,,62.54985893569413,
Jun-2023,native,desktop,cpm,94,2400.651734999999,1185659,360,301346,155475,38,0,0,0,0,,2.024740448138967,0.030362861497277044,,,51.593517086671135,
Jun-2023,native,desktop,cpm,95,3909.3983400000025,1839797,404,505066,218084,37,0,0,0,0,,2.1249074435929627,0.021958944383537966,,,43.1793072588533,
Jun-2023,native,desktop,cpm,99,8.846864999999994,3013,1,0,0,0,0,0,0,0,,2.936231330899434,0.033189512114171926,,,,
Jun-2023,native,desktop,cpm,106,2756.9213699999996,1199168,335,0,0,26,0,0,0,0,,2.299028468071196,0.02793603565138496,,,,
Jun-2023,native,desktop,cpm,107,34.35765000000001,44760,5,0,0,1,0,0,0,0,,0.7675971849865953,0.011170688114387846,,,,
Jun-2023,native,desktop,cpm,108,8257.4325,441911,3465,0,0,670,0,0,0,0,,18.685736494452506,0.7840945348724063,,,,
Jun-2023,native,desktop,cpm,109,715.0547700000001,263343,96,0,0,16,0,0,0,0,,2.715298185256491,0.03645435800457958,,,,
Jun-2023,native,desktop,cpm,113,2227.0128900000013,746388,2969,212613,132915,197,0,0,0,0,,2.9837201160790383,0.39778238664072835,,,62.51499202776877,
Jun-2023,native,desktop,cpm,115,247.3517849999999,64190,12,0,0,3,0,0,0,0,,3.8534317650724397,0.018694500701043778,,,,
Jun-2023,native,desktop,cpm,116,1410.970485000001,416648,96,123715,77246,12,0,0,0,0,,3.386480878343352,0.02304103223824427,,,62.43866952269329,
Jun-2023,native,desktop,cpm,119,1423.1875049999992,530137,228,148531,76475,20,0,0,0,0,,2.6845655085383577,0.04300775082667311,,,51.48756825174543,
Jun-2023,native,desktop,cpm,120,279.498735,73366,57,21152,15597,5,0,0,0,0,,3.809649360739307,0.07769266417686667,,,73.73770801815431,
Jun-2023,native,desktop,cpm,125,193.059645,179556,41,53039,32230,7,0,0,0,0,,1.0752057575352536,0.022834101895787384,,,60.76660570523577,
Jun-2023,native,desktop,cpm,127,693.55191,586738,71,165676,47067,9,0,0,0,0,,1.182047029508912,0.012100801379832224,,,28.409063473285208,
Jun-2023,native,desktop,cpm,132,2592.56352,1313670,134,370780,109875,17,0,0,0,0,,1.9735272328667017,0.010200430854019655,,,29.633475376233886,
Jun-2023,native,desktop,cpm,140,307.5460199999999,151178,22,11829,1430,5,0,0,0,0,,2.034330524282633,0.014552381960338144,,,12.088933975822131,
Jun-2023,native,desktop,cpm,141,0.5495399999999998,280,1,51,26,0,0,0,0,0,,1.9626428571428565,0.35714285714285715,,,50.98039215686274,
Jun-2023,native,desktop,cpm,154,314.587065,247350,15,0,0,2,0,0,0,0,,1.2718296543359613,0.006064281382656155,,,,
Jun-2023,native,desktop,cpm,156,128.440935,116878,6,32583,9960,1,0,0,0,0,,1.0989316637861701,0.005133558069097691,,,30.56808765307062,
Jun-2023,native,mobile-app,cpc,4,299.13909,84566,348,0,0,47,0,0,0,0,0.8595950862068966,,0.41151290116595324,,,,
Jun-2023,native,mobile-app,cpc,9,671.2973099999999,217315,646,0,0,100,0,0,0,0,1.0391599226006192,,0.29726433978326394,,,,
Jun-2023,native,mobile-app,cpc,13,2.603895,1365,2,287,220,0,0,0,0,0,1.3019475,,0.14652014652014653,,,76.65505226480836,
Jun-2023,native,mobile-app,cpc,14,13.362105000000003,2421,14,0,0,1,0,0,0,0,0.9544360714285717,,0.5782734407269724,,,,
Jun-2023,native,mobile-app,cpc,20,5.548439999999999,1811,5,346,205,0,0,0,0,0,1.1096879999999998,,0.27609055770292656,,,59.2485549132948,
Jun-2023,native,mobile-app,cpc,21,745.7469150000001,141417,782,34062,31945,72,0,0,0,0,0.9536405562659848,,0.5529745363004448,,,93.78486289707006,
Jun-2023,native,mobile-app,cpc,26,292.53141000000005,54910,246,0,0,27,0,0,0,0,1.189152073170732,,0.4480058277180841,,,,
Jun-2023,native,mobile-app,cpc,54,0.35745,368,0,0,0,0,0,0,0,0,,,0.0,,,,
Jun-2023,native,mobile-app,cpc,75,1.703685,282,1,32,9,0,0,0,0,0,1.703685,,0.3546099290780142,,,28.125,
Jun-2023,native,mobile-app,cpc,85,248.5972949999998,21272,209,1863,1411,17,0,0,0,0,1.1894607416267933,,0.9825122226400902,,,75.7380568974772,
Jun-2023,native,mobile-app,cpc,86,0.46041,103,0,12,8,0,0,0,0,0,,,0.0,,,66.66666666666666,
Jun-2023,native,mobile-app,cpc,87,46.87845,4335,44,323,201,0,0,0,0,0,1.0654193181818181,,1.0149942329873125,,,62.22910216718266,
Jun-2023,native,mobile-app,cpc,91,37.823145000000004,7566,37,0,0,7,0,0,0,0,1.0222471621621623,,0.4890298704731694,,,,
Jun-2023,native,mobile-app,cpc,94,3.2894399999999995,2574,2,421,198,0,0,0,0,0,1.6447199999999997,,0.0777000777000777,,,47.03087885985748,
Jun-2023,native,mobile-app,cpc,95,176.12408999999994,25420,122,4401,2740,8,0,0,0,0,1.4436400819672126,,0.4799370574350905,,,62.258577596000904,
Jun-2023,native,mobile-app,cpc,106,41.13097500000001,3649,44,0,0,1,0,0,0,0,0.9347948863636365,,1.2058098109070978,,,,
Jun-2023,native,mobile-app,cpc,107,0.18646500000000002,294,0,0,0,0,0,0,0,0,,,0.0,,,,
Jun-2023,native,mobile-app,cpc,116,3.336045,1653,2,383,188,0,0,0,0,0,1.6680225,,0.12099213551119178,,,49.08616187989556,
Jun-2023,native,mobile-app,cpc,117,627.53331,76302,527,17836,12515,29,0,0,0,0,1.1907652941176472,,0.6906765222405704,,,70.16707782013904,
Jun-2023,native,mobile-app,cpc,124,6.976335000000001,1722,4,232,168,1,0,0,0,0,1.7440837500000002,,0.23228803716608595,,,72.41379310344827,
Jun-2023,native,mobile-app,cpc,127,6.275535,1911,6,260,171,0,0,0,0,0,1.0459224999999999,,0.3139717425431711,,,65.76923076923077,
Jun-2023,native,mobile-app,cpc,132,12.039330000000003,878,10,107,83,0,0,0,0,0,1.2039330000000004,,1.1389521640091116,,,77.57009345794393,
Jun-2023,native,mobile-app,cpc,138,28.447635000000002,6327,20,1136,921,3,0,0,0,0,1.42238175,,0.316105579263474,,,81.07394366197182,
Jun-2023,native,mobile-app,cpc,141,83.16288,16694,69,2721,1486,4,0,0,0,0,1.2052591304347826,,0.41332215167125913,,,54.61227489893421,
Jun-2023,native,mobile-app,cpc,154,2.144085,1069,1,0,0,0,0,0,0,0,2.144085,,0.09354536950420954,,,,
Jun-2023,native,mobile-app,cpc,156,0.45462,2083,0,414,214,0,0,0,0,0,,,0.0,,,51.690821256038646,
Jun-2023,native,mobile-app,cpe,4,1570.4511900000002,383855,2340,0,0,854,0,0,0,0,,,0.6096051894595615,1.8389358196721315,,,0.2224798426489169
Jun-2023,native,mobile-app,cpe,9,3107.500829999999,1239995,4033,0,0,1554,0,0,0,0,,,0.3252432469485764,1.9996787837837833,,,0.1253230859801854
Jun-2023,native,mobile-app,cpe,13,3.322605,1472,4,295,225,1,0,0,0,0,,,0.2717391304347826,3.322605,,76.27118644067797,0.06793478260869565
Jun-2023,native,mobile-app,cpe,14,135.93381000000002,31130,187,0,0,85,0,0,0,0,,,0.6007067137809188,1.5992212941176474,,,0.27304850626405397
Jun-2023,native,mobile-app,cpe,20,2.852445,3584,5,806,403,1,0,0,0,0,,,0.13950892857142858,2.852445,,50.0,0.027901785714285712
Jun-2023,native,mobile-app,cpe,21,87.35176499999999,60380,232,15053,13501,41,0,0,0,0,,,0.38423318979794635,2.130530853658536,,89.6897628379725,0.06790327923153361
Jun-2023,native,mobile-app,cpe,26,1056.98694,123604,1438,0,0,520,0,0,0,0,,,1.163392770460503,2.0326671923076924,,,0.4206983592763988
Jun-2023,native,mobile-app,cpe,54,0.851625,375,1,0,0,0,0,0,0,0,,,0.26666666666666666,,,,0.0
Jun-2023,native,mobile-app,cpe,75,0.22931999999999997,1774,4,330,143,0,0,0,0,0,,,0.2254791431792559,,,43.333333333333336,0.0
Jun-2023,native,mobile-app,cpe,85,512.58309,77646,877,2445,1522,236,0,0,0,0,,,1.1294850990392293,2.1719622457627117,,62.24948875255624,0.3039435386240115
Jun-2023,native,mobile-app,cpe,86,0.24663000000000002,248,0,45,31,0,0,0,0,0,,,0.0,,,68.88888888888889,0.0
Jun-2023,native,mobile-app,cpe,87,20.410949999999996,2492,43,47,26,10,0,0,0,0,,,1.725521669341894,2.0410949999999994,,55.319148936170215,0.40128410914927765
Jun-2023,native,mobile-app,cpe,91,282.713505,34526,244,0,0,141,0,0,0,0,,,0.7067137809187279,2.005060319148936,,,0.408387881596478
Jun-2023,native,mobile-app,cpe,94,2.900445,1959,2,287,107,1,0,0,0,0,,,0.10209290454313426,2.900445,,37.282229965156795,0.05104645227156713
Jun-2023,native,mobile-app,cpe,95,140.65302000000003,29491,212,4929,3182,54,0,0,0,0,,,0.7188633820487607,2.604685555555556,,64.55670521403935,0.18310671052185412
Jun-2023,native,mobile-app,cpe,106,9.812579999999999,6641,73,0,0,5,0,0,0,0,,,1.0992320433669627,1.9625159999999997,,,0.07528986598403854
Jun-2023,native,mobile-app,cpe,107,0.5382,1250,1,0,0,0,0,0,0,0,,,0.08,,,,0.0
Jun-2023,native,mobile-app,cpe,116,1.534875,1899,3,516,252,1,0,0,0,0,,,0.1579778830963665,1.534875,,48.837209302325576,0.0526592943654555
Jun-2023,native,mobile-app,cpe,117,686.8831349999996,170902,1118,40499,33627,270,0,0,0,0,,,0.6541760775181098,2.5440116111111095,,83.03167979456283,0.15798527811260255
Jun-2023,native,mobile-app,cpe,124,9.92517,5447,10,1125,827,4,0,0,0,0,,,0.18358729575913346,2.4812925,,73.51111111111112,0.07343491830365338
Jun-2023,native,mobile-app,cpe,127,12.551985,2650,21,505,445,8,0,0,0,0,,,0.7924528301886792,1.568998125,,88.11881188118812,0.3018867924528302
Jun-2023,native,mobile-app,cpe,132,24.566250000000004,5020,65,585,439,12,0,0,0,0,,,1.294820717131474,2.0471875,,75.04273504273505,0.2390438247011952
Jun-2023,native,mobile-app,cpe,138,58.00229999999999,19691,56,3357,2412,17,0,0,0,0,,,0.28439388553146105,3.4118999999999993,,71.84986595174263,0.08633385810776498
Jun-2023,native,mobile-app,cpe,141,82.77541500000001,25057,150,4412,2561,40,0,0,0,0,,,0.5986351119447659,2.0693853750000004,,58.04623753399819,0.1596360298519376
Jun-2023,native,mobile-app,cpe,154,0.598845,548,1,0,0,0,0,0,0,0,,,0.18248175182481752,,,,0.0
Jun-2023,native,mobile-app,cpe,156,0.59313,640,0,126,60,0,0,0,0,0,,,0.0,,,47.61904761904761,0.0
Jun-2023,native,mobile-app,cpm,4,8946.015405000002,4178616,18731,0,0,2564,0,0,0,0,,2.1409039272811863,0.4482584664396059,,,,
Jun-2023,native,mobile-app,cpm,9,35286.987989999994,10985692,35940,0,0,6076,0,0,0,0,,3.2120860470146075,0.3271528093086899,,,,
Jun-2023,native,mobile-app,cpm,13,614.929455,111371,438,23128,16387,123,0,0,0,0,,5.521450422461862,0.3932801178044554,,,70.85351089588377,
Jun-2023,native,mobile-app,cpm,14,1039.1556000000005,191430,1100,0,0,226,0,0,0,0,,5.428384265789064,0.5746225774434519,,,,
Jun-2023,native,mobile-app,cpm,20,210.54647999999992,62368,120,12659,7487,7,0,0,0,0,,3.375873524884555,0.19240636223704463,,,59.14369223477368,
Jun-2023,native,mobile-app,cpm,21,30187.683000000008,6116541,27851,1538377,1422727,1927,0,0,0,0,,4.935417419747536,0.455339055194758,,,92.4823369044129,
Jun-2023,native,mobile-app,cpm,26,9457.527479999999,2354170,10252,0,0,860,0,0,0,0,,4.017351117378948,0.43548256922822054,,,,
Jun-2023,native,mobile-app,cpm,54,13.485495000000004,8711,7,0,0,2,0,0,0,0,,1.5480995293307316,0.08035816783377339,,,,
Jun-2023,native,mobile-app,cpm,75,42.67191,12228,58,1233,306,10,0,0,0,0,,3.4896884200196268,0.47432122996401704,,,24.817518248175183,
Jun-2023,native,mobile-app,cpm,81,1.4697749999999992,434,0,0,0,0,0,0,0,0,,3.386578341013823,0.0,,,,
Jun-2023,native,mobile-app,cpm,85,3781.544009999997,730739,3677,62295,35412,766,0,0,0,0,,5.1749585145995995,0.503189237196865,,,56.84565374428124,
Jun-2023,native,mobile-app,cpm,86,8.375969999999999,5336,8,1340,513,2,0,0,0,0,,1.5697095202398799,0.14992503748125938,,,38.28358208955224,
Jun-2023,native,mobile-app,cpm,87,181.25740499999998,46111,250,8893,5604,12,0,0,0,0,,3.930892953958925,0.5421699811324846,,,63.01585516698527,
Jun-2023,native,mobile-app,cpm,91,1366.403235,211291,941,0,0,231,0,0,0,0,,6.46692587474147,0.44535735076269223,,,,
Jun-2023,native,mobile-app,cpm,94,167.506995,45115,28,5369,2142,4,0,0,0,0,,3.712889172115704,0.06206361520558572,,,39.895697522816164,
Jun-2023,native,mobile-app,cpm,95,6817.694054999998,1374700,5537,274398,163827,354,0,0,0,0,,4.959405001091145,0.40277878809922163,,,59.70415236262655,
Jun-2023,native,mobile-app,cpm,106,622.063665,138383,1984,0,0,21,0,0,0,0,,4.495231820382562,1.4337021165894654,,,,
Jun-2023,native,mobile-app,cpm,107,26.035859999999992,23111,5,0,0,1,0,0,0,0,,1.1265570507550515,0.021634719397689413,,,,
Jun-2023,native,mobile-app,cpm,109,0.02703,18,0,0,0,0,0,0,0,0,,1.5016666666666665,0.0,,,,
Jun-2023,native,mobile-app,cpm,113,4.355729999999999,876,3,0,0,0,0,0,0,0,,4.972294520547945,0.3424657534246575,,,,
Jun-2023,native,mobile-app,cpm,116,261.42114,72979,97,19704,9876,9,0,0,0,0,,3.5821419860507815,0.13291494813576507,,,50.121802679658956,
Jun-2023,native,mobile-app,cpm,117,8488.48602,3135225,17059,724483,506267,930,0,0,0,0,,2.7074567279860298,0.5441076796721128,,,69.87976253411054,
Jun-2023,native,mobile-app,cpm,119,0.113685,15,0,2,1,0,0,0,0,0,,7.579,0.0,,,50.0,
Jun-2023,native,mobile-app,cpm,120,3.299445,741,0,0,0,0,0,0,0,0,,4.452692307692308,0.0,,,,
Jun-2023,native,mobile-app,cpm,124,128.418945,38165,60,5648,3767,8,0,0,0,0,,3.3648354513297525,0.15721210533211058,,,66.69617563739378,
Jun-2023,native,mobile-app,cpm,127,877.0463250000001,176837,591,24314,15248,45,0,0,0,0,,4.959631327154386,0.3342060767825738,,,62.7128403388994,
Jun-2023,native,mobile-app,cpm,132,458.10911999999996,117601,976,22902,18990,75,0,0,0,0,,3.895452589688863,0.8299249156044592,,,82.9185223997904,
Jun-2023,native,mobile-app,cpm,138,796.7265750000001,202050,633,34751,26020,113,0,0,0,0,,3.9432149220489983,0.31328878990348924,,,74.87554314983743,
Jun-2023,native,mobile-app,cpm,140,33.34187999999998,15524,2,0,0,1,0,0,0,0,,2.1477634630249924,0.012883277505797475,,,,
Jun-2023,native,mobile-app,cpm,141,6142.431464999999,2006606,6953,345932,171536,106,0,0,0,0,,3.0611049030053725,0.3465054923587391,,,49.58662396077842,
Jun-2023,native,mobile-app,cpm,154,71.589255,28593,39,0,0,5,0,0,0,0,,2.5037336061273736,0.13639702024971148,,,,
Jun-2023,native,mobile-app,cpm,156,35.817944999999995,14608,5,1900,933,1,0,0,0,0,,2.451940375136911,0.03422782037239869,,,49.10526315789473,
Jun-2023,native,mobile-app,cpm,163,14.128635,3930,50,0,0,0,0,0,0,0,,3.595072519083969,1.2722646310432568,,,,
Jun-2023,native,mobile-web,cpc,1,5308.363634999999,620934,6204,189570,177637,397,0,0,0,0,0.8556356600580269,,0.9991400052179458,,,93.70522762040407,
Jun-2023,native,mobile-web,cpc,9,0.30307500000000004,68,0,0,0,0,0,0,0,0,,,0.0,,,,
Jun-2023,native,mobile-web,cpc,13,4415.855655000001,1850650,5031,548786,286621,291,0,0,0,0,0.8777292098986288,,0.27185043092967337,,,52.228190952393106,
Jun-2023,native,mobile-web,cpc,14,8.139795,5098,5,0,0,1,0,0,0,0,1.627959,,0.0980776775205963,,,,
Jun-2023,native,mobile-web,cpc,15,3359.5394699999997,725633,3385,215609,128552,325,0,0,0,0,0.9924784254062038,,0.4664892583440941,,,59.62274302093141,
Jun-2023,native,mobile-web,cpc,20,57.91613999999997,64432,35,18649,6131,3,0,0,0,0,1.6547468571428563,,0.0543208343680159,,,32.87575741326613,
Jun-2023,native,mobile-web,cpc,21,970.0315949999997,824054,796,250067,153054,110,0,0,0,0,1.2186326570351755,,0.09659561145264753,,,61.205197007202074,
Jun-2023,native,mobile-web,cpc,26,25.73865,23317,18,0,0,1,0,0,0,0,1.429925,,0.07719689496933568,,,,
Jun-2023,native,mobile-web,cpc,28,403.6744949999999,135531,574,0,0,76,0,0,0,0,0.7032656707317072,,0.42351934243826134,,,,
Jun-2023,native,mobile-web,cpc,33,902.1915899999997,386779,875,1401,678,46,0,0,0,0,1.0310761028571425,,0.22622738049377034,,,48.394004282655246,
Jun-2023,native,mobile-web,cpc,54,0.4959,4587,1,0,0,0,0,0,0,0,0.4959,,0.021800741225201654,,,,
Jun-2023,native,mobile-web,cpc,73,3.0516299999999994,2417,2,727,344,0,0,0,0,0,1.5258149999999997,,0.08274720728175423,,,47.31774415405777,
Jun-2023,native,mobile-web,cpc,75,70.98425999999998,26360,72,7551,3564,3,0,0,0,0,0.9858924999999997,,0.2731411229135053,,,47.19904648390942,
Jun-2023,native,mobile-web,cpc,81,0.537855,1473,0,0,0,0,0,0,0,0,,,0.0,,,,
Jun-2023,native,mobile-web,cpc,85,2283.7261050000006,1763557,2106,518344,186980,310,0,0,0,0,1.0843903632478635,,0.11941774493254259,,,36.072569567700214,
Jun-2023,native,mobile-web,cpc,86,10.911765,23493,6,6548,2187,1,0,0,0,0,1.8186275,,0.025539522410930913,,,33.399511301160665,
Jun-2023,native,mobile-web,cpc,87,73.28968499999999,31777,79,9235,3426,22,0,0,0,0,0.9277175316455695,,0.24860748339994337,,,37.0979967514889,
Jun-2023,native,mobile-web,cpc,91,794.9403000000001,162077,1011,41279,25567,73,0,0,0,0,0.7862910979228488,,0.6237775871962092,,,61.937062428837905,
Jun-2023,native,mobile-web,cpc,94,322.202565,110437,308,29270,10699,2,0,0,0,0,1.046112224025974,,0.27889203799451273,,,36.55278442090878,
Jun-2023,native,mobile-web,cpc,95,755.2858650000004,373979,740,105879,44545,45,0,0,0,0,1.0206565743243248,,0.19787207303083865,,,42.07161004542922,
Jun-2023,native,mobile-web,cpc,99,0.47505000000000003,929,0,0,0,0,0,0,0,0,,,0.0,,,,
Jun-2023,native,mobile-web,cpc,106,639.1746000000002,417919,762,0,0,62,0,0,0,0,0.8388118110236222,,0.1823319829919195,,,,
Jun-2023,native,mobile-web,cpc,107,21.654284999999994,38689,35,0,0,3,0,0,0,0,0.618693857142857,,0.09046499004885108,,,,
Jun-2023,native,mobile-web,cpc,108,138.43085999999997,15922,85,0,0,11,0,0,0,0,1.628598352941176,,0.5338525310890592,,,,
Jun-2023,native,mobile-web,cpc,109,1.833195,3664,3,0,0,0,0,0,0,0,0.611065,,0.08187772925764192,,,,
Jun-2023,native,mobile-web,cpc,113,1527.0511500000005,636613,1953,193505,129574,108,0,0,0,0,0.7819002304147468,,0.3067797861495131,,,66.96157722022687,
Jun-2023,native,mobile-web,cpc,115,18.05751,46337,7,0,0,1,0,0,0,0,2.5796442857142856,,0.015106718173381963,,,,
Jun-2023,native,mobile-web,cpc,116,193.52039999999985,176680,149,51262,18101,16,0,0,0,0,1.2987946308724823,,0.08433325786733076,,,35.31075650579377,
Jun-2023,native,mobile-web,cpc,119,2244.9318150000004,118139,2331,34416,22934,131,0,0,0,0,0.9630767117117118,,1.9730994845055403,,,66.63761041376104,
Jun-2023,native,mobile-web,cpc,120,267.47704500000003,39731,336,11920,7200,18,0,0,0,0,0.7960626339285716,,0.8456872467342881,,,60.40268456375839,
Jun-2023,native,mobile-web,cpc,125,16.302735,24579,13,7424,2666,2,0,0,0,0,1.2540565384615383,,0.052890679034948526,,,35.91056034482759,
Jun-2023,native,mobile-web,cpc,127,132.45243,45528,87,12501,4690,26,0,0,0,0,1.5224417241379309,,0.19109119662625199,,,37.51699864010879,
Jun-2023,native,mobile-web,cpc,132,33.8733,33041,27,9049,3507,2,0,0,0,0,1.2545666666666666,,0.08171665506491933,,,38.75566360923859,
Jun-2023,native,mobile-web,cpc,134,393.05619,133039,474,16217,4925,60,0,0,0,0,0.8292324683544304,,0.35628650245416754,,,30.369365480668435,
Jun-2023,native,mobile-web,cpc,140,7.440254999999999,39669,7,1685,62,1,0,0,0,0,1.0628935714285712,,0.01764602082230457,,,3.6795252225519293,
Jun-2023,native,mobile-web,cpc,141,31.717169999999996,35133,23,10725,2399,3,0,0,0,0,1.3790073913043477,,0.0654655167506333,,,22.36829836829837,
Jun-2023,native,mobile-web,cpc,154,20.242275000000003,30215,6,0,0,1,0,0,0,0,3.3737125000000003,,0.019857686579513485,,,,
Jun-2023,native,mobile-web,cpc,156,6.1577399999999995,20195,4,5484,1284,0,0,0,0,0,1.5394349999999999,,0.019806882891804902,,,23.413566739606125,
Jun-2023,native,mobile-web,cpe,1,1046.34471,262188,4075,78507,69638,442,0,0,0,0,,,1.5542282636886509,2.3672957239819006,,88.70291821111493,0.16858132332524753
Jun-2023,native,mobile-web,cpe,13,91.39473,99402,207,28347,13399,34,0,0,0,0,,,0.20824530693547413,2.688080294117647,,47.26778847849861,0.03420454316814551
Jun-2023,native,mobile-web,cpe,14,11.014380000000001,6453,8,0,0,4,0,0,0,0,,,0.12397334573066791,2.7535950000000002,,,0.06198667286533396
Jun-2023,native,mobile-web,cpe,15,604.9615049999999,228813,1252,65551,36232,209,0,0,0,0,,,0.547171707901212,2.894552655502392,,55.2729935470092,0.09134096401865278
Jun-2023,native,mobile-web,cpe,20,6.8618549999999985,14169,11,3986,1329,2,0,0,0,0,,,0.07763427200225845,3.4309274999999992,,33.34169593577521,0.014115322182228808
Jun-2023,native,mobile-web,cpe,21,87.49002000000002,137833,136,40557,26955,32,0,0,0,0,,,0.09867012979475162,2.7340631250000005,,66.46201642133293,0.02321650112817685
Jun-2023,native,mobile-web,cpe,26,22.67871,13545,14,0,0,5,0,0,0,0,,,0.10335917312661498,4.535742,,,0.03691399040236249
Jun-2023,native,mobile-web,cpe,28,28.86373499999999,19915,78,0,0,12,0,0,0,0,,,0.39166457444137587,2.405311249999999,,,0.06025608837559629
